text,token,attribution_score,true_label,predicted_label
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,nge,-0.01648820750415325,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁ab,-0.12081977725028992,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁salon,0.04032460227608681,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,s,0.0451301634311676,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁kho,-0.06022374704480171,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,lne,0.048161596059799194,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁ke,0.09835750609636307,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁bare,0.09964367747306824,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁mai,0.11949475109577179,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁bhi,-0.01417168416082859,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁so,-0.031008562073111534,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,cho,-0.18306279182434082,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁hum,0.025679493322968483,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,ara,0.03431791812181473,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁ghar,0.02810606360435486,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁salon,0.04730706661939621,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,s,0.04156059771776199,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁se,0.03468985855579376,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁hi,0.06606721878051758,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁chal,-0.006528341211378574,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,ta,-0.009710770100355148,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁hai,0.04888492077589035,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁aap,-0.015126428566873074,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁bata,0.2854771912097931,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,o,0.04286317899823189,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁hum,0.042077574878931046,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁log,0.05799871310591698,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁kya,-0.33143579959869385,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁kare,-0.0012377038365229964,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁hum,9.013965609483421e-05,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,e,0.1760048121213913,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁to,0.08365281671285629,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁koi,-0.04018877074122429,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁help,0.15534915030002594,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁nahi,0.09028567373752594,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁kar,0.16929848492145538,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁raha,0.07087036967277527,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁salon,-0.17602987587451935,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁line,-0.06515546143054962,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁mai,0.06995517760515213,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁%,-0.44059503078460693,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁la,-0.00013613213377539068,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,dies,-0.09170934557914734,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁work,0.10170748084783554,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁karti,0.05572529137134552,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁hai,-0.08522599935531616,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁pl,0.1965409368276596,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,s,0.03596024587750435,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,s,0.013225525617599487,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁help,0.2644844353199005,neutral,sad
sir mai ek female hairstylist hu humare bare mai bhi kuch socho hum kab tak ghar rahenge ab salons kholne ke bare mai bhi socho humara ghar salons se hi chalta hai aap batao hum log kya kare hume to koi help nahi kar raha salon line mai % ladies work karti hai plss help us,▁us,0.33724409341812134,neutral,sad
